State,City,Time Zone
TX,Dernal,America/Chicago
TX,Desdemona,America/Chicago
TX,Desert,America/Chicago
TX,Desert Glen Colonia,America/Denver
TX,DeSoto,America/Chicago
TX,Dessau,America/Chicago
TX,Dessau Fountains,America/Chicago
TX,Detmold,America/Chicago
TX,Detroit,America/Chicago
TX,Devan Estates Colonia,America/Chicago
TX,Devers,America/Chicago
TX,Devils Shores,America/Chicago
TX,Devine,America/Chicago
TX,Devine-Natalia,America/Chicago
TX,Dew,America/Chicago
TX,Dewalt,America/Chicago
TX,Dewees,America/Chicago
TX,Deweesville,America/Chicago
TX,Deweyville,America/Chicago
TX,Dewville,America/Chicago
TX,Dexter,America/Chicago
TX,Dextra,America/Chicago
TX,Dial,America/Chicago
TX,Dialville,America/Chicago
TX,Diamond 'L' Colonia,America/Chicago
TX,Diamond L Colonia Number 2,America/Chicago
TX,Diana,America/Chicago
TX,Diana Colonia Number 1,America/Chicago
TX,Diana Colonia Number 2,America/Chicago
TX,Diana Colonia Number 3,America/Chicago
TX,Diaz Colonia,America/Chicago
TX,Diboll,America/Chicago
TX,Dicey,America/Chicago
TX,Dickens,America/Chicago
TX,Dickinson,America/Chicago
TX,Dickworsham,America/Chicago
TX,Dies,America/Chicago
TX,Dies Community,America/Chicago
TX,Dike,America/Chicago
TX,Dilley,America/Chicago
TX,Dilworth,America/Chicago
TX,Dimas Number 2 Colonia,America/Chicago
TX,Dimas Number 3 Colonia,America/Chicago
TX,Dime Box,America/Chicago
TX,Dimmitt,America/Chicago
TX,Dimple,America/Chicago
TX,Dinas Colonia,America/Chicago
TX,Dindinger Road Colonia,America/Denver
TX,Dinero,America/Chicago
TX,Ding Dong,America/Chicago
TX,Dingerville,America/Chicago
TX,Dinkins,America/Chicago
TX,Dinsmore,America/Chicago
TX,Direct,America/Chicago
TX,Dirgin,America/Chicago
TX,DISH,America/Chicago
TX,Dittlinger,America/Chicago
TX,Divide,America/Chicago
TX,Divot,America/Chicago
TX,Dix,America/Chicago
TX,Dixie,America/Chicago
TX,Dixie Hollow,America/Chicago
TX,Dixon,America/Chicago
TX,Doak Springs,America/Chicago
TX,Doans,America/Chicago
TX,Dobbin,America/Chicago
TX,Dobrowolski,America/Chicago
TX,Doc Brown,America/Chicago
TX,Dockberry Estates Colonia,America/Chicago
TX,Dockum,America/Chicago
TX,Dodd,America/Chicago
TX,Dodd City,America/Chicago
TX,Dodd Colonia,America/Chicago
TX,Dodd Number 2 Colonia,America/Chicago
TX,Dodge,America/Chicago
TX,Dodson,America/Chicago
TX,Doffing,America/Chicago
TX,Dogwood City,America/Chicago
TX,Dolan,America/Chicago
TX,Dolen,America/Chicago
TX,Dolores Colonia,America/Chicago
TX,Domino,America/Chicago
TX,Don-Tol,America/Chicago
TX,Donahoe,America/Chicago
TX,Donie,America/Chicago
TX,Donna,America/Chicago
TX,Doole,America/Chicago
TX,Doolittle,America/Chicago
TX,Doolittle Acres Colonia,America/Chicago
TX,Dorchester,America/Chicago
TX,Dorman,America/Chicago
TX,Dorras,America/Chicago
TX,Doss,America/Chicago
TX,Dothan,America/Chicago
TX,Dotson,America/Chicago
TX,Dott,America/Chicago
TX,Doty,America/Chicago
TX,Double Bayou,America/Chicago
TX,Double Ford,America/Chicago
TX,Double Mountain,America/Chicago
TX,Double Oak,America/Chicago
TX,Doucette,America/Chicago
TX,Doud,America/Chicago
TX,Dougherty,America/Chicago
TX,Douglas,America/Chicago
TX,Douglass,America/Chicago
TX,Douglassville,America/Chicago
TX,Douro,America/Chicago
TX,Dover,America/Chicago
TX,Dowdel Settlement,America/Chicago
TX,Dowling,America/Chicago
TX,Downing,America/Chicago
TX,Downs,America/Chicago
TX,Downsville,America/Chicago
TX,Doyle,America/Chicago
TX,Doyle Addition Colonia,America/Chicago
TX,Doyno West Side Number 2 Colonia,America/Chicago
TX,Dozier,America/Chicago
TX,Draco,America/Chicago
TX,Drane,America/Chicago
TX,Drasco,America/Chicago
TX,Draw,America/Chicago
TX,Dreka,America/Chicago
TX,Dresden,America/Chicago
TX,Drews Landing,America/Chicago
TX,Dreyer,America/Chicago
TX,Dreyfoos,America/Chicago
TX,Driftwood,America/Chicago
TX,Dripping Springs,America/Chicago
TX,Dripping Springs-Wimberley,America/Chicago
TX,Driscoll,America/Chicago
TX,Drop,America/Chicago
TX,Druso,America/Chicago
TX,Dry Valley,America/Chicago
TX,Dryden,America/Chicago
TX,Dryden Crossing,America/Chicago
TX,Dubina,America/Chicago
TX,Dublin,America/Chicago
TX,Ducat Settlement,America/Chicago
TX,Dude Hill Colonia Number 2,America/Chicago
TX,Dude Hill Number 1 Colonia,America/Chicago
TX,Dudley,America/Chicago
TX,Duff,America/Chicago
TX,Duffau,America/Chicago
TX,Duffau-Clairette,America/Chicago
TX,Dug Ford,America/Chicago
TX,Dugger,America/Chicago
TX,Duke,America/Chicago
TX,Duke Crossing,America/Chicago
TX,Dulin,America/Chicago
TX,Dull,America/Chicago
TX,Dumas,America/Chicago
TX,Dumas Junction,America/Chicago
TX,Dumont,America/Chicago
TX,Dunagan,America/Chicago
TX,Dunbar,America/Chicago
TX,Duncanville,America/Chicago
TX,Dundee,America/Chicago
TX,Dunlap,America/Chicago
TX,Dunlay,America/Chicago
TX,Dunn,America/Chicago
TX,Dunns Fort,America/Chicago
TX,Duplex,America/Chicago
TX,Dupre,America/Chicago
TX,Durango,America/Chicago
TX,Durant,America/Chicago
TX,Durenville,America/Chicago
TX,Durham,America/Chicago
TX,Duster,America/Chicago
TX,Dye,America/Chicago
TX,Dyersdale,America/Chicago
TX,E Lopez Colonia,America/Chicago
TX,Eagle Acres,America/Chicago
TX,Eagle Flat,America/Denver
TX,Eagle Heights Number 1 Colonia,America/Chicago
TX,Eagle Heights Number 2 Colonia,America/Chicago
TX,Eagle Heights Number 3 Colonia,America/Chicago
TX,Eagle Heights Number 4 Colonia,America/Chicago
TX,Eagle Lake,America/Chicago
TX,Eagle Lakes,America/Chicago
TX,Eagle Mountain,America/Chicago
TX,Eagle Mountain  (historical),America/Chicago
TX,Eagle Pass,America/Chicago
TX,Eagles Point,America/Chicago
TX,Earls,America/Chicago
TX,Early,America/Chicago
TX,Earlywine,America/Chicago
TX,Earth,America/Chicago
TX,Easley Chapel,America/Chicago
TX,East Afton,America/Chicago
TX,East Alto Bonito Colonia,America/Chicago
TX,East Bell,America/Chicago
TX,East Bernard,America/Chicago
TX,East Buena Vista Addition Colonia,America/Chicago
TX,East Caney,America/Chicago
TX,East Cantu Country Estates Colonia,America/Chicago
TX,East Cantu Road Colonia,America/Chicago
TX,East Clint Estates Colonia,America/Denver
TX,East Columbia,America/Chicago
TX,East Crockett,America/Chicago
TX,East Delta,America/Chicago
TX,East Direct,America/Chicago
TX,East Fresnos Colonia,America/Chicago
TX,East Gate Acres Colonia,America/Chicago
TX,East Grayson,America/Chicago
TX,East Hamilton,America/Chicago
TX,East La Porte,America/Chicago
TX,East Liberty,America/Chicago
TX,East Lopez,America/Chicago
TX,East Mountain,America/Chicago
TX,East Pearson Street Colonia,America/Chicago
TX,East Point,America/Chicago
TX,East River,America/Chicago
TX,East Stenger Street Colonia,America/Chicago
TX,East Sweden,America/Chicago
TX,East Tawakoni,America/Chicago
TX,East Tempe,America/Chicago
TX,East Terrell,America/Chicago
TX,East Tom Green,America/Chicago
TX,East Waco,America/Chicago
TX,East Wind Estates Colonia,America/Denver
TX,Easter,America/Chicago
TX,Easterly,America/Chicago
TX,Eastgate,America/Chicago
TX,Easthaven,America/Chicago
TX,Eastland,America/Chicago
TX,Eastland Park Colonia,America/Chicago
TX,Easton,America/Chicago
TX,Eaton,America/Chicago
TX,Ebenezer,America/Chicago
TX,Ebony,America/Chicago
TX,Ebony Acres Colonia,America/Chicago
TX,Ebony Hollow Colonia Number 1,America/Chicago
TX,Echo,America/Chicago
TX,Echo Forest,America/Chicago
TX,Echols,America/Chicago
TX,Eckert,America/Chicago
TX,Ecleto,America/Chicago
TX,Eclipse,America/Chicago
TX,Ector,America/Chicago
TX,Edcouch,America/Chicago
TX,Edcouch-Elsa,America/Chicago
TX,Eddy,America/Chicago
TX,Eden,America/Chicago
TX,Eden-Millersview,America/Chicago
TX,Ederville,America/Chicago
TX,Edgar,America/Chicago
TX,Edge,America/Chicago
TX,Edgecliff Village,America/Chicago
TX,Edgewater Beach,America/Chicago
TX,Edgewater Estates,America/Chicago
TX,Edgewater Estates Number 1 Colonia,America/Chicago
TX,Edgewater Estates Number 3 Colonia,America/Chicago
TX,Edgewater-Paisano,America/Chicago
TX,Edgewood,America/Chicago
TX,Edgeworth,America/Chicago
TX,Edhube,America/Chicago
TX,Edinburg,America/Chicago
TX,Edinburg Acres Colonia,America/Chicago
TX,Edith,America/Chicago
TX,Edmonson,America/Chicago
TX,Edna,America/Chicago
TX,Edna Hill,America/Chicago
TX,Edna-Cordele,America/Chicago
TX,Edom,America/Chicago
TX,Edroy,America/Chicago
TX,Edroy Colonia,America/Chicago
TX,Edwards,America/Chicago
TX,Edwards Place,America/Chicago
TX,Egan,America/Chicago
TX,Eggers Colonia,America/Chicago
TX,Egypt,America/Chicago
TX,Eichelberger Crossing,America/Chicago
TX,Eidson Road,America/Chicago
TX,El Bernardo,America/Chicago
TX,El Bosque Number 1 Colonia,America/Chicago
TX,El Bosque Number 2 Colonia,America/Chicago
TX,El Bosque Number 3 Colonia,America/Chicago
TX,El Bosque Number 4 Colonia,America/Chicago
TX,El Brazil,America/Chicago
TX,El Calaboz,America/Chicago
TX,El Calabozo Colonia,America/Chicago
TX,El Camino Al Lago Colonia,America/Chicago
TX,El Camino Angosto,America/Chicago
TX,El Camino Angosto Colonia,America/Chicago
TX,El Campestre Colonia,America/Denver
TX,El Campo,America/Chicago
TX,El Campo Club Community,America/Chicago
TX,El Caney,America/Chicago
TX,El Carro,America/Chicago
TX,El Castillo Colonia,America/Chicago
TX,El Cenizo,America/Chicago
TX,El Cenizo Colonia,America/Chicago
TX,El Cenizo Colonia Number 1,America/Chicago
TX,El Centro,America/Chicago
TX,El Chaparral Number 1 Colonia,America/Chicago
TX,El Chaparral Number 2 Colonia,America/Chicago
TX,El Chapote Colonia,America/Chicago
TX,El Charro Colonia,America/Chicago
TX,El Charro Number 2 Colonia,America/Chicago
TX,El Dorado,America/Chicago
TX,El Flaco Chiquito Colonia,America/Chicago
TX,El Gato,America/Chicago
TX,El Gran Valle Colonia,America/Denver
TX,El Gran Valle Number 2 Colonia,America/Denver
TX,El Indio,America/Chicago
TX,El Jardin Del Mar,America/Chicago
TX,El Lago,America/Chicago
TX,El Martillo,America/Chicago
TX,El Mesquite Colonia,America/Chicago
TX,El Monte Colonia,America/Chicago
TX,El Nogal Colonia,America/Chicago
TX,El Nopal Colonia,America/Chicago
TX,El Oso,America/Chicago
TX,El Paraiso Colonia,America/Chicago
TX,El Paso,America/Denver
TX,El Quiote Colonia,America/Chicago
TX,El Ranchito Colonia,America/Chicago
TX,El Rancho Vela Colonia,America/Chicago
TX,El Refugio,America/Chicago
TX,El Refugio Colonia,America/Chicago
TX,El Rio Colonia,America/Chicago
TX,El Sauz,America/Chicago
TX,El Seco Colonia,America/Chicago
TX,El Socio Colonia,America/Chicago
TX,El Sol Colonia,America/Chicago
TX,El Sol Colonia Number 2,America/Chicago
TX,El Tesoro,America/Chicago
TX,El Toro,America/Chicago
TX,El Venadito Colonia,America/Chicago
TX,Elbert,America/Chicago
TX,Elberta,America/Chicago
TX,Elbow,America/Chicago
TX,Elderville,America/Chicago
TX,Eldon,America/Chicago
TX,Eldora Colonia,America/Chicago
TX,Eldora Gardens Colonia,America/Chicago
TX,Eldora Rd-FM 1426 Colonia,America/Chicago
TX,Eldorado,America/Chicago
TX,Eldorado Center,America/Chicago
TX,Eldridge,America/Chicago
TX,Electra,America/Chicago
TX,Electric City,America/Chicago
TX,Elevation,America/Chicago
TX,Elgin,America/Chicago
TX,Eli,America/Chicago
TX,Elias-Fela Solis,America/Chicago
TX,Eliasville,America/Chicago
TX,Elida Colonia,America/Chicago
TX,Elizabeth,America/Chicago
TX,Elizabeth Colonia,America/Chicago
TX,Elizabethtown,America/Chicago
TX,Elk,America/Chicago
TX,Elkhart,America/Chicago
TX,Ella,America/Chicago
TX,Ellen,America/Chicago
TX,Ellen Park Colonia,America/Denver
TX,Ellinger,America/Chicago
TX,Elliot,America/Chicago
TX,Elliott,America/Chicago
TX,Ellsworth,America/Chicago
TX,Elm Creek,America/Chicago
TX,Elm Creek Number 1 Colonia,America/Chicago
TX,Elm Creek Number 2 Colonia,America/Chicago
TX,Elm Flat,America/Chicago
TX,Elm Grove,America/Chicago
TX,Elm Mott,America/Chicago
TX,Elm Ridge,America/Chicago
TX,Elm View,America/Chicago
TX,Elmaton,America/Chicago
TX,Elmdale,America/Chicago
TX,Elmendorf,America/Chicago
TX,Elmgrove,America/Chicago
TX,Elmina,America/Chicago
TX,Elmo,America/Chicago
TX,Elmont,America/Chicago
TX,Elmtown,America/Chicago
TX,Elmwood,America/Chicago
TX,Elodias Colonia,America/Chicago
TX,Eloise,America/Chicago
TX,Elroy,America/Chicago
TX,Elsa,America/Chicago
TX,Elton,America/Chicago
TX,Elva,America/Chicago
TX,Elwood,America/Chicago
TX,Ely,America/Chicago
TX,Elysian Fields,America/Chicago
TX,Elysium,America/Chicago
TX,Emberson,America/Chicago
TX,Emblem,America/Chicago
TX,Emerson,America/Chicago
TX,Emerson Place,America/Chicago
TX,Emhouse,America/Chicago
TX,Emille,America/Chicago
TX,Eminence,America/Chicago
TX,Emmaus,America/Chicago
TX,Emmett,America/Chicago
TX,Emory,America/Chicago
TX,Encantada Colonia,America/Chicago
TX,Encantada-Ranchito-El Calaboz,America/Chicago
TX,Enchanted Oaks,America/Chicago
TX,Enchanted Valley,America/Chicago
TX,Enchanted Valley Ranch Colonia,America/Chicago
TX,Enchanted Woods,America/Chicago
TX,Encinal,America/Chicago
TX,Encino,America/Chicago
TX,Encino Heights Colonia,America/Chicago
TX,Encino Number 1 Colonia,America/Chicago
TX,Energy,America/Chicago
TX,Engle,America/Chicago
TX,Engleman Estates Colonia,America/Chicago
TX,Engleman Gardens,America/Chicago
TX,English,America/Chicago
TX,English Acres Colonia,America/Chicago
TX,English Crossing,America/Chicago
TX,Enloe,America/Chicago
TX,Ennis,America/Chicago
TX,Enoch,America/Chicago
TX,Enochs,America/Chicago
TX,Enon,America/Chicago
TX,Enright,America/Chicago
TX,Enrique Bazan Colonia,America/Chicago
TX,Ensign,America/Chicago
TX,Enterprise,America/Chicago
TX,Eola,America/Chicago
TX,Eola-Paint Rock,America/Chicago
TX,Eolian,America/Chicago
TX,Era,America/Chicago
TX,Erath,America/Chicago
TX,Erin,America/Chicago
TX,Erna,America/Chicago
TX,Erwin,America/Chicago
TX,Escobar I,America/Chicago
TX,Escobares,America/Chicago
TX,Escobares Number 1 Colonia,America/Chicago
TX,Escobas,America/Chicago
TX,Escondidas,America/Chicago
TX,Eskota,America/Chicago
TX,Espantosa Colonia,America/Chicago
TX,Esparza Colonia Number 1,America/Chicago
TX,Esparza Colonia Number 2,America/Chicago
TX,Esperanza (America/Chicago),America/Chicago
TX,Esperanza (America/Denver),America/Denver
TX,Esperanza Estates Colonia,America/Chicago
TX,Esperson,America/Chicago
TX,Espey,America/Chicago
TX,Esquina Colonia,America/Chicago
TX,Esseville,America/Chicago
TX,Estacado,America/Chicago
TX,Estelle,America/Chicago
TX,Estelline,America/Chicago
TX,Estes,America/Chicago
TX,Ethel,America/Chicago
TX,Etholen,America/Denver
TX,Etoile,America/Chicago
TX,Etter,America/Chicago
TX,Eugenio Saenz Colonia,America/Chicago
TX,Eula,America/Chicago
TX,Euless,America/Chicago
TX,Eulogy,America/Chicago
TX,Eunice,America/Chicago
TX,Eureka,America/Chicago
TX,Eustace,America/Chicago
TX,Evadale,America/Chicago
TX,Evangeline Gardens Colonia,America/Chicago
TX,Evans,America/Chicago
TX,Evant,America/Chicago
TX,Evelyn,America/Chicago
TX,Everett,America/Chicago
TX,Evergreen,America/Chicago
TX,Evergreen Colonia,America/Chicago
TX,Everman,America/Chicago
TX,Evie Colonia,America/Chicago
TX,Ewelder,America/Chicago
TX,Ewell,America/Chicago
TX,Ewing,America/Chicago
TX,Exell,America/Chicago
TX,Expressway 83-77 Colonia,America/Chicago
TX,Expressway Acres Colonia,America/Chicago
TX,Expressway Heights Colonia,America/Chicago
TX,Exum,America/Chicago
TX,Eylau,America/Chicago
TX,Ezequiel Acevedo Colonia,America/Chicago
TX,Ezequiel Acevedo Junior Colonia Number 2,America/Chicago
TX,Ezzell,America/Chicago
TX,Fabens,America/Denver
TX,Fada,America/Chicago
TX,Fair Green,America/Chicago
TX,Fair Oaks,America/Chicago
TX,Fair Oaks Ranch,America/Chicago
TX,Fair Play,America/Chicago
TX,Fairchilds,America/Chicago
TX,Fairdale,America/Chicago
TX,Fairfield,America/Chicago
TX,Fairland,America/Chicago
TX,Fairlie,America/Chicago
TX,Fairmont,America/Chicago
TX,Fairmount,America/Chicago
TX,Fairview,America/Chicago
TX,Fairway Village,America/Chicago
TX,Fairy,America/Chicago
TX,Falcon,America/Chicago
TX,Falcon Estates Colonia,America/Chicago
TX,Falcon Heights,America/Chicago
TX,Falcon Lake,America/Chicago
TX,Falcon Lake Estates,America/Chicago
TX,Falcon Mesa,America/Chicago
TX,Falcon Point,America/Chicago
TX,Falcon Ridge,America/Chicago
TX,Falcon Shores,America/Chicago
TX,Falcon Village,America/Chicago
TX,Falconaire Colonia,America/Chicago
TX,Falfurrias,America/Chicago
TX,Fall Creek,America/Chicago
TX,Fallon,America/Chicago
TX,Falls City,America/Chicago
TX,Falman,America/Chicago
TX,Falman-County Acres,America/Chicago
TX,Famuliner,America/Chicago
TX,Fannett,America/Chicago
TX,Fannin,America/Chicago
TX,Fargo,America/Chicago
TX,Fargo-Odell,America/Chicago
TX,Farmer,America/Chicago
TX,Farmers Academy,America/Chicago
TX,Farmers Branch,America/Chicago
TX,Farmers Valley,America/Chicago
TX,Farmersville,America/Chicago
TX,Farmington,America/Chicago
TX,Farnsworth,America/Chicago
TX,Farrar,America/Chicago
TX,Farrsville,America/Chicago
TX,Farwell,America/Chicago
TX,Farwell-Bovina,America/Chicago
TX,Fashing,America/Chicago
TX,Fate,America/Chicago
TX,Faubion Crossing,America/Chicago
TX,Faught,America/Chicago
TX,Faulkner,America/Chicago
TX,Fawil,America/Chicago
TX,Fawn Lake,America/Chicago
TX,Fayburg,America/Chicago
TX,Fayetteville,America/Chicago
TX,Fays Corner,America/Chicago
TX,Faysville,America/Chicago
TX,Fedor,America/Chicago
TX,Felicia,America/Chicago
TX,Fellowship,America/Chicago
TX,Fentress,America/Chicago
TX,Ferguson,America/Chicago
TX,Ferguson Crossing,America/Chicago
TX,Fern Village Number 1 Colonia,America/Denver
TX,Fernando Salinas,America/Chicago
TX,Ferris,America/Chicago
TX,Fetzer,America/Chicago
TX,Field Creek,America/Chicago
TX,Fieldcrest Forest,America/Chicago
TX,Fields Store,America/Chicago
TX,Fieldton,America/Chicago
TX,Fife,America/Chicago
TX,Fifth Hidalgo Colonia,America/Chicago
TX,Fifth Street,America/Chicago
TX,Figridge,America/Chicago
TX,Files Valley,America/Chicago
TX,Fincastle,America/Chicago
TX,Fink,America/Chicago
TX,Finlay,America/Denver
TX,Finley,America/Chicago
TX,Finney,America/Chicago
TX,First Colony,America/Chicago
TX,First Crossing,America/Chicago
TX,Fischer,America/Chicago
TX,Fisher,America/Chicago
TX,Fisk,America/Chicago
TX,Fisk Crossing,America/Chicago
TX,Fitze,America/Chicago
TX,Fitzhugh,America/Chicago
TX,Five Oaks,America/Chicago
TX,Five Points,America/Chicago
TX,Fivemile,America/Chicago
TX,Fivemile Crossing,America/Chicago
TX,Flag Springs,America/Chicago
TX,Flagg,America/Chicago
TX,Flat,America/Chicago
TX,Flat Fork,America/Chicago
TX,Flat Prairie,America/Chicago
TX,Flat Rock,America/Chicago
TX,Flat Top,America/Chicago
TX,Flatonia,America/Chicago
TX,Flatrock Crossing,America/Chicago
TX,Flatrock Ford,America/Chicago
TX,Flats,America/Chicago
TX,Fleamarket Colonia,America/Chicago
TX,Fleming,America/Chicago
TX,Fletcher,America/Chicago
TX,Flint,America/Chicago
TX,Flo,America/Chicago
TX,Flomot,America/Chicago
TX,Flor del Rio Colonia,America/Chicago
TX,Flora,America/Chicago
TX,Flora Colonia,America/Chicago
TX,Florence,America/Chicago
TX,Florence Hill,America/Chicago
TX,Florentino Ramos Colonia,America/Chicago
TX,Florentino Sosa Colonia,America/Chicago
TX,Flores Addition Colonia,America/Chicago
TX,Flores Brothers Colonia,America/Chicago
TX,Floresta Colonia,America/Chicago
TX,Floresville,America/Chicago
TX,Florey,America/Chicago
TX,Flour Bluff,America/Chicago
TX,Flour Bluff Junction,America/Chicago
